D:\Data\IMG\center_2020_12_31_20_50_20_744.jpg, D:\Data\IMG\left_2020_12_31_20_50_20_744.jpg, D:\Data\IMG\right_2020_12_31_20_50_20_744.jpg, 0, 1, 0, 30.19031
D:\Data\IMG\center_2020_12_31_20_50_20_848.jpg, D:\Data\IMG\left_2020_12_31_20_50_20_848.jpg, D:\Data\IMG\right_2020_12_31_20_50_20_848.jpg, -0.1343004, 1, 0, 30.18731
D:\Data\IMG\center_2020_12_31_20_50_20_951.jpg, D:\Data\IMG\left_2020_12_31_20_50_20_951.jpg, D:\Data\IMG\right_2020_12_31_20_50_20_951.jpg, 0, 1, 0, 30.18998
D:\Data\IMG\center_2020_12_31_20_50_21_051.jpg, D:\Data\IMG\left_2020_12_31_20_50_21_051.jpg, D:\Data\IMG\right_2020_12_31_20_50_21_051.jpg, 0, 1, 0, 30.19023
D:\Data\IMG\center_2020_12_31_20_50_21_154.jpg, D:\Data\IMG\left_2020_12_31_20_50_21_154.jpg, D:\Data\IMG\right_2020_12_31_20_50_21_154.jpg, 0, 1, 0, 30.19031
D:\Data\IMG\center_2020_12_31_20_50_21_259.jpg, D:\Data\IMG\left_2020_12_31_20_50_21_259.jpg, D:\Data\IMG\right_2020_12_31_20_50_21_259.jpg, 0, 1, 0, 30.19028
D:\Data\IMG\center_2020_12_31_20_50_21_364.jpg, D:\Data\IMG\left_2020_12_31_20_50_21_364.jpg, D:\Data\IMG\right_2020_12_31_20_50_21_364.jpg, 0, 1, 0, 30.19031
D:\Data\IMG\center_2020_12_31_20_50_21_470.jpg, D:\Data\IMG\left_2020_12_31_20_50_21_470.jpg, D:\Data\IMG\right_2020_12_31_20_50_21_470.jpg, 0, 1, 0, 30.19027
D:\Data\IMG\center_2020_12_31_20_50_21_572.jpg, D:\Data\IMG\left_2020_12_31_20_50_21_572.jpg, D:\Data\IMG\right_2020_12_31_20_50_21_572.jpg, -0.1865292, 1, 0, 30.18093
D:\Data\IMG\center_2020_12_31_20_50_21_674.jpg, D:\Data\IMG\left_2020_12_31_20_50_21_674.jpg, D:\Data\IMG\right_2020_12_31_20_50_21_674.jpg, -0.06844168, 1, 0, 30.19076
D:\Data\IMG\center_2020_12_31_20_50_21_775.jpg, D:\Data\IMG\left_2020_12_31_20_50_21_775.jpg, D:\Data\IMG\right_2020_12_31_20_50_21_775.jpg, 0, 1, 0, 30.18999
D:\Data\IMG\center_2020_12_31_20_50_21_880.jpg, D:\Data\IMG\left_2020_12_31_20_50_21_880.jpg, D:\Data\IMG\right_2020_12_31_20_50_21_880.jpg, 0, 1, 0, 30.19029
D:\Data\IMG\center_2020_12_31_20_50_21_983.jpg, D:\Data\IMG\left_2020_12_31_20_50_21_983.jpg, D:\Data\IMG\right_2020_12_31_20_50_21_983.jpg, 0, 1, 0, 30.19028
D:\Data\IMG\center_2020_12_31_20_50_22_090.jpg, D:\Data\IMG\left_2020_12_31_20_50_22_090.jpg, D:\Data\IMG\right_2020_12_31_20_50_22_090.jpg, 0, 1, 0, 30.19031
D:\Data\IMG\center_2020_12_31_20_50_22_189.jpg, D:\Data\IMG\left_2020_12_31_20_50_22_189.jpg, D:\Data\IMG\right_2020_12_31_20_50_22_189.jpg, 0, 1, 0, 30.19029
D:\Data\IMG\center_2020_12_31_20_50_22_290.jpg, D:\Data\IMG\left_2020_12_31_20_50_22_290.jpg, D:\Data\IMG\right_2020_12_31_20_50_22_290.jpg, 0, 1, 0, 30.19049
D:\Data\IMG\center_2020_12_31_20_50_22_397.jpg, D:\Data\IMG\left_2020_12_31_20_50_22_397.jpg, D:\Data\IMG\right_2020_12_31_20_50_22_397.jpg, 0, 1, 0, 30.19029
D:\Data\IMG\center_2020_12_31_20_50_22_497.jpg, D:\Data\IMG\left_2020_12_31_20_50_22_497.jpg, D:\Data\IMG\right_2020_12_31_20_50_22_497.jpg, 0, 1, 0, 30.19018
D:\Data\IMG\center_2020_12_31_20_50_22_600.jpg, D:\Data\IMG\left_2020_12_31_20_50_22_600.jpg, D:\Data\IMG\right_2020_12_31_20_50_22_600.jpg, 0, 1, 0, 30.19028
D:\Data\IMG\center_2020_12_31_20_50_22_703.jpg, D:\Data\IMG\left_2020_12_31_20_50_22_703.jpg, D:\Data\IMG\right_2020_12_31_20_50_22_703.jpg, 0, 1, 0, 30.19028
D:\Data\IMG\center_2020_12_31_20_50_22_865.jpg, D:\Data\IMG\left_2020_12_31_20_50_22_865.jpg, D:\Data\IMG\right_2020_12_31_20_50_22_865.jpg, 0, 1, 0, 30.19032
D:\Data\IMG\center_2020_12_31_20_50_22_960.jpg, D:\Data\IMG\left_2020_12_31_20_50_22_960.jpg, D:\Data\IMG\right_2020_12_31_20_50_22_960.jpg, 0, 1, 0, 30.19033
D:\Data\IMG\center_2020_12_31_20_50_23_064.jpg, D:\Data\IMG\left_2020_12_31_20_50_23_064.jpg, D:\Data\IMG\right_2020_12_31_20_50_23_064.jpg, 0, 1, 0, 30.1903
D:\Data\IMG\center_2020_12_31_20_50_23_168.jpg, D:\Data\IMG\left_2020_12_31_20_50_23_168.jpg, D:\Data\IMG\right_2020_12_31_20_50_23_168.jpg, -0.08748659, 1, 0, 30.18999
D:\Data\IMG\center_2020_12_31_20_50_23_270.jpg, D:\Data\IMG\left_2020_12_31_20_50_23_270.jpg, D:\Data\IMG\right_2020_12_31_20_50_23_270.jpg, 0, 1, 0, 30.19012
D:\Data\IMG\center_2020_12_31_20_50_23_375.jpg, D:\Data\IMG\left_2020_12_31_20_50_23_375.jpg, D:\Data\IMG\right_2020_12_31_20_50_23_375.jpg, 0, 1, 0, 30.19027
D:\Data\IMG\center_2020_12_31_20_50_23_481.jpg, D:\Data\IMG\left_2020_12_31_20_50_23_481.jpg, D:\Data\IMG\right_2020_12_31_20_50_23_481.jpg, 0, 1, 0, 30.19029
D:\Data\IMG\center_2020_12_31_20_50_23_585.jpg, D:\Data\IMG\left_2020_12_31_20_50_23_585.jpg, D:\Data\IMG\right_2020_12_31_20_50_23_585.jpg, 0, 1, 0, 30.19021
D:\Data\IMG\center_2020_12_31_20_50_23_689.jpg, D:\Data\IMG\left_2020_12_31_20_50_23_689.jpg, D:\Data\IMG\right_2020_12_31_20_50_23_689.jpg, 0, 1, 0, 30.19031
D:\Data\IMG\center_2020_12_31_20_50_23_794.jpg, D:\Data\IMG\left_2020_12_31_20_50_23_794.jpg, D:\Data\IMG\right_2020_12_31_20_50_23_794.jpg, 0, 1, 0, 30.19031
D:\Data\IMG\center_2020_12_31_20_50_23_896.jpg, D:\Data\IMG\left_2020_12_31_20_50_23_896.jpg, D:\Data\IMG\right_2020_12_31_20_50_23_896.jpg, 0, 1, 0, 30.19028
D:\Data\IMG\center_2020_12_31_20_50_24_003.jpg, D:\Data\IMG\left_2020_12_31_20_50_24_003.jpg, D:\Data\IMG\right_2020_12_31_20_50_24_003.jpg, 0, 1, 0, 30.19029
D:\Data\IMG\center_2020_12_31_20_50_24_106.jpg, D:\Data\IMG\left_2020_12_31_20_50_24_106.jpg, D:\Data\IMG\right_2020_12_31_20_50_24_106.jpg, 0, 1, 0, 30.19027
D:\Data\IMG\center_2020_12_31_20_50_24_212.jpg, D:\Data\IMG\left_2020_12_31_20_50_24_212.jpg, D:\Data\IMG\right_2020_12_31_20_50_24_212.jpg, -0.1356798, 1, 0, 30.18534
D:\Data\IMG\center_2020_12_31_20_50_24_312.jpg, D:\Data\IMG\left_2020_12_31_20_50_24_312.jpg, D:\Data\IMG\right_2020_12_31_20_50_24_312.jpg, 0, 1, 0, 30.19023
D:\Data\IMG\center_2020_12_31_20_50_24_416.jpg, D:\Data\IMG\left_2020_12_31_20_50_24_416.jpg, D:\Data\IMG\right_2020_12_31_20_50_24_416.jpg, 0, 1, 0, 30.19031
D:\Data\IMG\center_2020_12_31_20_50_24_518.jpg, D:\Data\IMG\left_2020_12_31_20_50_24_518.jpg, D:\Data\IMG\right_2020_12_31_20_50_24_518.jpg, 0, 1, 0, 30.1903
D:\Data\IMG\center_2020_12_31_20_50_24_623.jpg, D:\Data\IMG\left_2020_12_31_20_50_24_623.jpg, D:\Data\IMG\right_2020_12_31_20_50_24_623.jpg, 0, 1, 0, 30.19032
D:\Data\IMG\center_2020_12_31_20_50_24_726.jpg, D:\Data\IMG\left_2020_12_31_20_50_24_726.jpg, D:\Data\IMG\right_2020_12_31_20_50_24_726.jpg, -0.0396327, 1, 0, 30.18998
D:\Data\IMG\center_2020_12_31_20_50_24_830.jpg, D:\Data\IMG\left_2020_12_31_20_50_24_830.jpg, D:\Data\IMG\right_2020_12_31_20_50_24_830.jpg, -0.154596, 1, 0, 30.18609
D:\Data\IMG\center_2020_12_31_20_50_24_932.jpg, D:\Data\IMG\left_2020_12_31_20_50_24_932.jpg, D:\Data\IMG\right_2020_12_31_20_50_24_932.jpg, 0, 1, 0, 30.18992
D:\Data\IMG\center_2020_12_31_20_50_25_032.jpg, D:\Data\IMG\left_2020_12_31_20_50_25_032.jpg, D:\Data\IMG\right_2020_12_31_20_50_25_032.jpg, 0, 1, 0, 30.1902
D:\Data\IMG\center_2020_12_31_20_50_25_133.jpg, D:\Data\IMG\left_2020_12_31_20_50_25_133.jpg, D:\Data\IMG\right_2020_12_31_20_50_25_133.jpg, 0, 1, 0, 30.19029
D:\Data\IMG\center_2020_12_31_20_50_25_238.jpg, D:\Data\IMG\left_2020_12_31_20_50_25_238.jpg, D:\Data\IMG\right_2020_12_31_20_50_25_238.jpg, 0, 1, 0, 30.19033
D:\Data\IMG\center_2020_12_31_20_50_25_343.jpg, D:\Data\IMG\left_2020_12_31_20_50_25_343.jpg, D:\Data\IMG\right_2020_12_31_20_50_25_343.jpg, 0, 1, 0, 30.19025
D:\Data\IMG\center_2020_12_31_20_50_25_449.jpg, D:\Data\IMG\left_2020_12_31_20_50_25_449.jpg, D:\Data\IMG\right_2020_12_31_20_50_25_449.jpg, -0.1674621, 1, 0, 30.18243
D:\Data\IMG\center_2020_12_31_20_50_25_554.jpg, D:\Data\IMG\left_2020_12_31_20_50_25_554.jpg, D:\Data\IMG\right_2020_12_31_20_50_25_554.jpg, -0.01986932, 1, 0, 30.19042
D:\Data\IMG\center_2020_12_31_20_50_25_658.jpg, D:\Data\IMG\left_2020_12_31_20_50_25_658.jpg, D:\Data\IMG\right_2020_12_31_20_50_25_658.jpg, 0, 1, 0, 30.19013
D:\Data\IMG\center_2020_12_31_20_50_25_763.jpg, D:\Data\IMG\left_2020_12_31_20_50_25_763.jpg, D:\Data\IMG\right_2020_12_31_20_50_25_763.jpg, 0, 1, 0, 30.19029
D:\Data\IMG\center_2020_12_31_20_50_25_866.jpg, D:\Data\IMG\left_2020_12_31_20_50_25_866.jpg, D:\Data\IMG\right_2020_12_31_20_50_25_866.jpg, 0, 1, 0, 30.19034
D:\Data\IMG\center_2020_12_31_20_50_25_972.jpg, D:\Data\IMG\left_2020_12_31_20_50_25_972.jpg, D:\Data\IMG\right_2020_12_31_20_50_25_972.jpg, -0.0621972, 1, 0, 30.18927
D:\Data\IMG\center_2020_12_31_20_50_26_074.jpg, D:\Data\IMG\left_2020_12_31_20_50_26_074.jpg, D:\Data\IMG\right_2020_12_31_20_50_26_074.jpg, -0.149553, 1, 0, 30.18729
D:\Data\IMG\center_2020_12_31_20_50_26_177.jpg, D:\Data\IMG\left_2020_12_31_20_50_26_177.jpg, D:\Data\IMG\right_2020_12_31_20_50_26_177.jpg, 0, 1, 0, 30.19019
D:\Data\IMG\center_2020_12_31_20_50_26_279.jpg, D:\Data\IMG\left_2020_12_31_20_50_26_279.jpg, D:\Data\IMG\right_2020_12_31_20_50_26_279.jpg, 0, 1, 0, 30.19022
D:\Data\IMG\center_2020_12_31_20_50_26_378.jpg, D:\Data\IMG\left_2020_12_31_20_50_26_378.jpg, D:\Data\IMG\right_2020_12_31_20_50_26_378.jpg, 0, 1, 0, 30.1903
D:\Data\IMG\center_2020_12_31_20_50_26_484.jpg, D:\Data\IMG\left_2020_12_31_20_50_26_484.jpg, D:\Data\IMG\right_2020_12_31_20_50_26_484.jpg, 0, 1, 0, 30.19032
D:\Data\IMG\center_2020_12_31_20_50_26_586.jpg, D:\Data\IMG\left_2020_12_31_20_50_26_586.jpg, D:\Data\IMG\right_2020_12_31_20_50_26_586.jpg, -0.2279205, 1, 0, 30.17679
D:\Data\IMG\center_2020_12_31_20_50_26_688.jpg, D:\Data\IMG\left_2020_12_31_20_50_26_688.jpg, D:\Data\IMG\right_2020_12_31_20_50_26_688.jpg, 0, 1, 0, 30.18966
D:\Data\IMG\center_2020_12_31_20_50_26_791.jpg, D:\Data\IMG\left_2020_12_31_20_50_26_791.jpg, D:\Data\IMG\right_2020_12_31_20_50_26_791.jpg, 0, 1, 0, 30.19023
D:\Data\IMG\center_2020_12_31_20_50_26_893.jpg, D:\Data\IMG\left_2020_12_31_20_50_26_893.jpg, D:\Data\IMG\right_2020_12_31_20_50_26_893.jpg, 0, 1, 0, 30.19031
D:\Data\IMG\center_2020_12_31_20_50_26_998.jpg, D:\Data\IMG\left_2020_12_31_20_50_26_998.jpg, D:\Data\IMG\right_2020_12_31_20_50_26_998.jpg, 0, 1, 0, 30.1903
D:\Data\IMG\center_2020_12_31_20_50_27_100.jpg, D:\Data\IMG\left_2020_12_31_20_50_27_100.jpg, D:\Data\IMG\right_2020_12_31_20_50_27_100.jpg, 0, 1, 0, 30.19024
D:\Data\IMG\center_2020_12_31_20_50_27_204.jpg, D:\Data\IMG\left_2020_12_31_20_50_27_204.jpg, D:\Data\IMG\right_2020_12_31_20_50_27_204.jpg, 0, 1, 0, 30.19031
D:\Data\IMG\center_2020_12_31_20_50_27_306.jpg, D:\Data\IMG\left_2020_12_31_20_50_27_306.jpg, D:\Data\IMG\right_2020_12_31_20_50_27_306.jpg, 0, 1, 0, 30.19031
D:\Data\IMG\center_2020_12_31_20_50_27_407.jpg, D:\Data\IMG\left_2020_12_31_20_50_27_407.jpg, D:\Data\IMG\right_2020_12_31_20_50_27_407.jpg, -0.301407, 1, 0, 30.16811
D:\Data\IMG\center_2020_12_31_20_50_27_508.jpg, D:\Data\IMG\left_2020_12_31_20_50_27_508.jpg, D:\Data\IMG\right_2020_12_31_20_50_27_508.jpg, -0.1044822, 1, 0, 30.19121
D:\Data\IMG\center_2020_12_31_20_50_27_609.jpg, D:\Data\IMG\left_2020_12_31_20_50_27_609.jpg, D:\Data\IMG\right_2020_12_31_20_50_27_609.jpg, 0, 1, 0, 30.18943
D:\Data\IMG\center_2020_12_31_20_50_27_709.jpg, D:\Data\IMG\left_2020_12_31_20_50_27_709.jpg, D:\Data\IMG\right_2020_12_31_20_50_27_709.jpg, 0, 1, 0, 30.19018
D:\Data\IMG\center_2020_12_31_20_50_27_812.jpg, D:\Data\IMG\left_2020_12_31_20_50_27_812.jpg, D:\Data\IMG\right_2020_12_31_20_50_27_812.jpg, 0, 1, 0, 30.19029
D:\Data\IMG\center_2020_12_31_20_50_27_912.jpg, D:\Data\IMG\left_2020_12_31_20_50_27_912.jpg, D:\Data\IMG\right_2020_12_31_20_50_27_912.jpg, 0, 1, 0, 30.19031
D:\Data\IMG\center_2020_12_31_20_50_28_015.jpg, D:\Data\IMG\left_2020_12_31_20_50_28_015.jpg, D:\Data\IMG\right_2020_12_31_20_50_28_015.jpg, 0, 1, 0, 30.19028
D:\Data\IMG\center_2020_12_31_20_50_28_120.jpg, D:\Data\IMG\left_2020_12_31_20_50_28_120.jpg, D:\Data\IMG\right_2020_12_31_20_50_28_120.jpg, 0, 1, 0, 30.19049
D:\Data\IMG\center_2020_12_31_20_50_28_221.jpg, D:\Data\IMG\left_2020_12_31_20_50_28_221.jpg, D:\Data\IMG\right_2020_12_31_20_50_28_221.jpg, 0, 1, 0, 30.19028
D:\Data\IMG\center_2020_12_31_20_50_28_321.jpg, D:\Data\IMG\left_2020_12_31_20_50_28_321.jpg, D:\Data\IMG\right_2020_12_31_20_50_28_321.jpg, -0.2463378, 1, 0, 30.17566
D:\Data\IMG\center_2020_12_31_20_50_28_424.jpg, D:\Data\IMG\left_2020_12_31_20_50_28_424.jpg, D:\Data\IMG\right_2020_12_31_20_50_28_424.jpg, 0, 1, 0, 30.18932
D:\Data\IMG\center_2020_12_31_20_50_28_530.jpg, D:\Data\IMG\left_2020_12_31_20_50_28_530.jpg, D:\Data\IMG\right_2020_12_31_20_50_28_530.jpg, 0, 1, 0, 30.19022
D:\Data\IMG\center_2020_12_31_20_50_28_635.jpg, D:\Data\IMG\left_2020_12_31_20_50_28_635.jpg, D:\Data\IMG\right_2020_12_31_20_50_28_635.jpg, 0, 1, 0, 30.19028
D:\Data\IMG\center_2020_12_31_20_50_28_736.jpg, D:\Data\IMG\left_2020_12_31_20_50_28_736.jpg, D:\Data\IMG\right_2020_12_31_20_50_28_736.jpg, 0, 1, 0, 30.19031
D:\Data\IMG\center_2020_12_31_20_50_28_839.jpg, D:\Data\IMG\left_2020_12_31_20_50_28_839.jpg, D:\Data\IMG\right_2020_12_31_20_50_28_839.jpg, 0, 1, 0, 30.19031
D:\Data\IMG\center_2020_12_31_20_50_28_941.jpg, D:\Data\IMG\left_2020_12_31_20_50_28_941.jpg, D:\Data\IMG\right_2020_12_31_20_50_28_941.jpg, 0, 1, 0, 30.19028
D:\Data\IMG\center_2020_12_31_20_50_29_044.jpg, D:\Data\IMG\left_2020_12_31_20_50_29_044.jpg, D:\Data\IMG\right_2020_12_31_20_50_29_044.jpg, -0.0593985, 1, 0, 30.18947
D:\Data\IMG\center_2020_12_31_20_50_29_150.jpg, D:\Data\IMG\left_2020_12_31_20_50_29_150.jpg, D:\Data\IMG\right_2020_12_31_20_50_29_150.jpg, -0.4227078, 1, 0, 30.15256
D:\Data\IMG\center_2020_12_31_20_50_29_251.jpg, D:\Data\IMG\left_2020_12_31_20_50_29_251.jpg, D:\Data\IMG\right_2020_12_31_20_50_29_251.jpg, -0.2907117, 1, 0, 30.18806
D:\Data\IMG\center_2020_12_31_20_50_29_356.jpg, D:\Data\IMG\left_2020_12_31_20_50_29_356.jpg, D:\Data\IMG\right_2020_12_31_20_50_29_356.jpg, 0, 1, 0, 30.1867
D:\Data\IMG\center_2020_12_31_20_50_29_459.jpg, D:\Data\IMG\left_2020_12_31_20_50_29_459.jpg, D:\Data\IMG\right_2020_12_31_20_50_29_459.jpg, 0, 1, 0, 30.18963
D:\Data\IMG\center_2020_12_31_20_50_29_561.jpg, D:\Data\IMG\left_2020_12_31_20_50_29_561.jpg, D:\Data\IMG\right_2020_12_31_20_50_29_561.jpg, 0, 0.7106353, 0, 30.13235
D:\Data\IMG\center_2020_12_31_20_50_29_664.jpg, D:\Data\IMG\left_2020_12_31_20_50_29_664.jpg, D:\Data\IMG\right_2020_12_31_20_50_29_664.jpg, 0, 0.4177312, 0, 30.05224
D:\Data\IMG\center_2020_12_31_20_50_29_768.jpg, D:\Data\IMG\left_2020_12_31_20_50_29_768.jpg, D:\Data\IMG\right_2020_12_31_20_50_29_768.jpg, 0, 0.05646908, 0, 29.93178
D:\Data\IMG\center_2020_12_31_20_50_29_870.jpg, D:\Data\IMG\left_2020_12_31_20_50_29_870.jpg, D:\Data\IMG\right_2020_12_31_20_50_29_870.jpg, 0, 0, 0, 29.63984
D:\Data\IMG\center_2020_12_31_20_50_29_972.jpg, D:\Data\IMG\left_2020_12_31_20_50_29_972.jpg, D:\Data\IMG\right_2020_12_31_20_50_29_972.jpg, 0, 0, 0, 29.34144
D:\Data\IMG\center_2020_12_31_20_50_30_075.jpg, D:\Data\IMG\left_2020_12_31_20_50_30_075.jpg, D:\Data\IMG\right_2020_12_31_20_50_30_075.jpg, 0, 0, 0, 29.04703
D:\Data\IMG\center_2020_12_31_20_50_30_175.jpg, D:\Data\IMG\left_2020_12_31_20_50_30_175.jpg, D:\Data\IMG\right_2020_12_31_20_50_30_175.jpg, 0, 0.3021483, 0, 28.91549
D:\Data\IMG\center_2020_12_31_20_50_30_280.jpg, D:\Data\IMG\left_2020_12_31_20_50_30_280.jpg, D:\Data\IMG\right_2020_12_31_20_50_30_280.jpg, 0, 0.5979282, 0, 29.15985
D:\Data\IMG\center_2020_12_31_20_50_30_384.jpg, D:\Data\IMG\left_2020_12_31_20_50_30_384.jpg, D:\Data\IMG\right_2020_12_31_20_50_30_384.jpg, -0.09956849, 0.8931838, 0, 29.75468
D:\Data\IMG\center_2020_12_31_20_50_30_484.jpg, D:\Data\IMG\left_2020_12_31_20_50_30_484.jpg, D:\Data\IMG\right_2020_12_31_20_50_30_484.jpg, 0, 1, 0, 30.18986
D:\Data\IMG\center_2020_12_31_20_50_30_586.jpg, D:\Data\IMG\left_2020_12_31_20_50_30_586.jpg, D:\Data\IMG\right_2020_12_31_20_50_30_586.jpg, 0, 1, 0, 30.19017
D:\Data\IMG\center_2020_12_31_20_50_30_690.jpg, D:\Data\IMG\left_2020_12_31_20_50_30_690.jpg, D:\Data\IMG\right_2020_12_31_20_50_30_690.jpg, 0, 1, 0, 30.19027
D:\Data\IMG\center_2020_12_31_20_50_30_796.jpg, D:\Data\IMG\left_2020_12_31_20_50_30_796.jpg, D:\Data\IMG\right_2020_12_31_20_50_30_796.jpg, 0, 1, 0, 30.19034
D:\Data\IMG\center_2020_12_31_20_50_30_901.jpg, D:\Data\IMG\left_2020_12_31_20_50_30_901.jpg, D:\Data\IMG\right_2020_12_31_20_50_30_901.jpg, -0.0673242, 1, 0, 30.18909
D:\Data\IMG\center_2020_12_31_20_50_31_006.jpg, D:\Data\IMG\left_2020_12_31_20_50_31_006.jpg, D:\Data\IMG\right_2020_12_31_20_50_31_006.jpg, -0.1177557, 1, 0, 30.18974
D:\Data\IMG\center_2020_12_31_20_50_31_107.jpg, D:\Data\IMG\left_2020_12_31_20_50_31_107.jpg, D:\Data\IMG\right_2020_12_31_20_50_31_107.jpg, 0, 1, 0, 30.18997
D:\Data\IMG\center_2020_12_31_20_50_31_208.jpg, D:\Data\IMG\left_2020_12_31_20_50_31_208.jpg, D:\Data\IMG\right_2020_12_31_20_50_31_208.jpg, 0, 1, 0, 30.19022
D:\Data\IMG\center_2020_12_31_20_50_31_311.jpg, D:\Data\IMG\left_2020_12_31_20_50_31_311.jpg, D:\Data\IMG\right_2020_12_31_20_50_31_311.jpg, 0, 0.9828961, 0, 30.19027
D:\Data\IMG\center_2020_12_31_20_50_31_415.jpg, D:\Data\IMG\left_2020_12_31_20_50_31_415.jpg, D:\Data\IMG\right_2020_12_31_20_50_31_415.jpg, 0, 0.6732093, 0, 30.12326
D:\Data\IMG\center_2020_12_31_20_50_31_516.jpg, D:\Data\IMG\left_2020_12_31_20_50_31_516.jpg, D:\Data\IMG\right_2020_12_31_20_50_31_516.jpg, 0, 0.3823534, 0, 30.04658
D:\Data\IMG\center_2020_12_31_20_50_31_617.jpg, D:\Data\IMG\left_2020_12_31_20_50_31_617.jpg, D:\Data\IMG\right_2020_12_31_20_50_31_617.jpg, -0.2153625, 0.08334311, 0, 29.93027
D:\Data\IMG\center_2020_12_31_20_50_31_719.jpg, D:\Data\IMG\left_2020_12_31_20_50_31_719.jpg, D:\Data\IMG\right_2020_12_31_20_50_31_719.jpg, -0.5234852, 0, 0, 29.47039
D:\Data\IMG\center_2020_12_31_20_50_31_824.jpg, D:\Data\IMG\left_2020_12_31_20_50_31_824.jpg, D:\Data\IMG\right_2020_12_31_20_50_31_824.jpg, -0.588383, 0, 0, 28.88161
D:\Data\IMG\center_2020_12_31_20_50_31_929.jpg, D:\Data\IMG\left_2020_12_31_20_50_31_929.jpg, D:\Data\IMG\right_2020_12_31_20_50_31_929.jpg, -0.2264693, 0, 0, 28.5299
D:\Data\IMG\center_2020_12_31_20_50_32_031.jpg, D:\Data\IMG\left_2020_12_31_20_50_32_031.jpg, D:\Data\IMG\right_2020_12_31_20_50_32_031.jpg, 0, 0, 0, 28.23442
D:\Data\IMG\center_2020_12_31_20_50_32_133.jpg, D:\Data\IMG\left_2020_12_31_20_50_32_133.jpg, D:\Data\IMG\right_2020_12_31_20_50_32_133.jpg, 0, 0, 0, 27.94288
D:\Data\IMG\center_2020_12_31_20_50_32_233.jpg, D:\Data\IMG\left_2020_12_31_20_50_32_233.jpg, D:\Data\IMG\right_2020_12_31_20_50_32_233.jpg, 0, 0, 0, 27.66133
D:\Data\IMG\center_2020_12_31_20_50_32_334.jpg, D:\Data\IMG\left_2020_12_31_20_50_32_334.jpg, D:\Data\IMG\right_2020_12_31_20_50_32_334.jpg, 0, 0, 0, 27.38352
D:\Data\IMG\center_2020_12_31_20_50_32_437.jpg, D:\Data\IMG\left_2020_12_31_20_50_32_437.jpg, D:\Data\IMG\right_2020_12_31_20_50_32_437.jpg, 0, 0, 0, 27.10856
D:\Data\IMG\center_2020_12_31_20_50_32_541.jpg, D:\Data\IMG\left_2020_12_31_20_50_32_541.jpg, D:\Data\IMG\right_2020_12_31_20_50_32_541.jpg, 0, 0, 0, 26.83636
D:\Data\IMG\center_2020_12_31_20_50_32_646.jpg, D:\Data\IMG\left_2020_12_31_20_50_32_646.jpg, D:\Data\IMG\right_2020_12_31_20_50_32_646.jpg, 0, 0.228936, 0, 26.61323
D:\Data\IMG\center_2020_12_31_20_50_32_748.jpg, D:\Data\IMG\left_2020_12_31_20_50_32_748.jpg, D:\Data\IMG\right_2020_12_31_20_50_32_748.jpg, 0, 0.5366442, 0, 26.79954
D:\Data\IMG\center_2020_12_31_20_50_32_853.jpg, D:\Data\IMG\left_2020_12_31_20_50_32_853.jpg, D:\Data\IMG\right_2020_12_31_20_50_32_853.jpg, -0.0490638, 0.8334731, 0, 27.34493
D:\Data\IMG\center_2020_12_31_20_50_32_955.jpg, D:\Data\IMG\left_2020_12_31_20_50_32_955.jpg, D:\Data\IMG\right_2020_12_31_20_50_32_955.jpg, -0.3565833, 0.5593766, 0, 27.88109
D:\Data\IMG\center_2020_12_31_20_50_33_058.jpg, D:\Data\IMG\left_2020_12_31_20_50_33_058.jpg, D:\Data\IMG\right_2020_12_31_20_50_33_058.jpg, -0.2898573, 0.4413824, 0, 28.00903
D:\Data\IMG\center_2020_12_31_20_50_33_159.jpg, D:\Data\IMG\left_2020_12_31_20_50_33_159.jpg, D:\Data\IMG\right_2020_12_31_20_50_33_159.jpg, 0, 0.7481921, 0, 28.43658
D:\Data\IMG\center_2020_12_31_20_50_33_264.jpg, D:\Data\IMG\left_2020_12_31_20_50_33_264.jpg, D:\Data\IMG\right_2020_12_31_20_50_33_264.jpg, 0, 0.6159858, 0, 29.05536
D:\Data\IMG\center_2020_12_31_20_50_33_366.jpg, D:\Data\IMG\left_2020_12_31_20_50_33_366.jpg, D:\Data\IMG\right_2020_12_31_20_50_33_366.jpg, 0, 0.2574186, 0, 29.34203
D:\Data\IMG\center_2020_12_31_20_50_33_469.jpg, D:\Data\IMG\left_2020_12_31_20_50_33_469.jpg, D:\Data\IMG\right_2020_12_31_20_50_33_469.jpg, 0, 0.1742763, 0, 29.22234
D:\Data\IMG\center_2020_12_31_20_50_33_571.jpg, D:\Data\IMG\left_2020_12_31_20_50_33_571.jpg, D:\Data\IMG\right_2020_12_31_20_50_33_571.jpg, 0, 0.4617984, 0, 29.29969
D:\Data\IMG\center_2020_12_31_20_50_33_675.jpg, D:\Data\IMG\left_2020_12_31_20_50_33_675.jpg, D:\Data\IMG\right_2020_12_31_20_50_33_675.jpg, 0, 0.7727864, 0, 29.73796
D:\Data\IMG\center_2020_12_31_20_50_33_775.jpg, D:\Data\IMG\left_2020_12_31_20_50_33_775.jpg, D:\Data\IMG\right_2020_12_31_20_50_33_775.jpg, 0, 1, 0, 30.19173
